L2,8,400,100,0.001,0.85,0.6241787,0.6249233
L2,9,400,100,0.001,0.9,0.6550254,0.65513945
L2,8,200,200,0.0005,0.9,0.68859994,0.68767524
L2,7,400,200,0.0005,0.9,0.6775127,0.67782724
L2,8,600,150,0.0005,0.85,0.7008506,0.7017127
L2,8,200,200,0.001,0.9,0.68135023,0.68066746
L2,9,400,50,0.0005,0.85,0.7015985,0.7003537
L2,6,400,50,0.01,0.9,0.68696225,0.688213
L2,9,200,100,0.005,0.85,0.643288,0.6451644
L2,7,600,100,0.001,0.85,0.66362923,0.6630247
L2,10,200,100,0.001,0.95,0.37336233,0.37448028
L2,9,400,50,0.01,0.95,0.62549865,0.62637275
L2,9,400,50,0.005,0.95,0.513683,0.513545
L2,7,600,150,0.0005,0.95,0.63167775,0.6341993
L2,10,400,150,0.01,0.95,0.676667,0.67598426
L2,5,600,150,0.005,0.95,0.6975362,0.69537956
L2,5,400,100,0.01,0.9,0.6875,0.6882961
L2,7,400,150,0.01,0.9,0.69242764,0.69328237
L2,5,600,100,0.005,0.85,0.68445444,0.6841286
L2,10,600,50,0.0005,0.85,0.3832812,0.38413763
L2,8,200,200,0.001,0.95,0.63421977,0.6350548
L2,8,200,50,0.005,0.95,0.6916015,0.6915885
L2,6,400,150,0.005,0.9,0.6331932,0.63357115
L2,5,200,100,0.0005,0.95,0.67170024,0.66921115
L2,9,600,150,0.01,0.9,0.639475,0.64107996
L2,7,400,200,0.005,0.95,0.6668166,0.66822124
L2,7,200,150,0.01,0.85,0.6773025,0.6766271
L2,6,600,200,0.001,0.9,0.6523367,0.65345293
L2,10,600,200,0.0005,0.95,0.6789402,0.67897606
L2,7,600,50,0.01,0.9,0.52893525,0.5300927
L2,7,400,200,0.005,0.85,0.5728686,0.5743366
L2,8,200,100,0.005,0.85,0.34934494,0.35023305
L2,9,400,50,0.01,0.9,0.7137515,0.713697
